gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13–24,tenure_group_25–48,tenure_group_49–72,Churn_Prob
0,0,0,0,23,1,1,0,1,0,0,0,0,1,79.15,1676.95,1,True,False,False,False,False,True,False,True,False,False,0.5817213257129066
1,1,1,0,32,1,1,0,0,0,0,0,1,1,85.0,2642.05,1,True,False,False,False,False,True,False,False,True,False,0.549436730099033
0,0,1,1,71,1,1,1,1,1,1,0,0,1,95.15,6770.85,0,True,False,True,False,True,False,False,False,False,True,0.06587496683800227
0,1,0,0,23,1,1,0,0,1,0,0,0,1,79.35,1835.3,0,True,False,False,False,False,False,True,True,False,False,0.3045877721131326
1,0,1,0,17,1,0,0,0,1,0,1,1,1,96.65,1588.25,0,True,False,True,False,False,False,False,True,False,False,0.2783105438923738
1,0,0,0,1,1,0,0,0,1,1,1,1,1,75.5,75.5,0,False,False,False,False,False,True,False,False,False,False,0.4241861743207721
1,0,1,1,12,1,0,0,0,0,0,0,0,0,19.7,258.35,0,False,True,False,True,False,False,True,False,False,False,0.012103853797305053
0,0,1,0,72,1,0,0,0,0,0,0,0,0,20.5,1502.25,0,False,True,False,True,True,False,False,False,False,True,0.001833003420500385
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,False,True,False,False,False,False,True,False,False,False,0.23228398566317754
1,1,1,0,72,1,1,0,1,0,0,1,1,0,98.35,6929.4,0,True,False,False,True,False,False,False,False,False,True,0.08485342006487842
1,0,1,1,60,1,1,0,0,0,0,0,0,0,74.35,4453.3,0,True,False,False,False,False,False,False,False,False,True,0.1455354656091783
0,0,1,1,61,0,0,0,1,1,1,1,0,0,51.35,3244.4,0,False,False,False,True,True,False,False,False,False,True,0.01113899695529193
0,0,1,0,6,1,0,0,0,0,0,0,0,0,45.65,323.45,0,False,False,False,False,False,False,True,False,False,False,0.20696369801990397
1,1,1,0,32,1,1,0,0,0,0,0,1,0,85.3,2661.1,1,True,False,False,False,False,True,False,False,True,False,0.5004076610638947
0,0,0,1,31,1,1,0,0,0,0,1,0,1,86.55,2697.4,1,True,False,False,False,True,False,False,False,True,False,0.4345638384242033
1,0,0,0,19,1,0,0,1,0,0,0,0,1,73.85,1424.5,1,True,False,False,False,True,False,False,True,False,False,0.43869981253154433
1,0,1,1,72,1,0,0,0,0,0,0,0,0,20.3,1401.15,0,False,True,False,True,False,False,False,False,False,True,0.0008458525687389057
0,0,0,0,32,1,1,0,1,0,0,0,0,1,54.2,1739.6,0,False,False,False,False,False,True,False,False,True,False,0.09831915919653961
1,0,1,0,65,1,1,0,1,0,0,0,1,1,90.65,5931.0,0,True,False,False,False,False,True,False,False,False,True,0.2105120022549407
0,0,1,1,45,0,0,1,0,0,0,1,1,1,50.9,2333.85,0,False,False,False,False,False,False,False,False,True,False,0.14469102086239732
1,0,0,0,42,1,1,0,0,0,0,0,0,0,25.05,949.85,0,False,True,True,False,False,True,False,False,True,False,0.035993451852227666
1,0,0,0,8,1,1,0,0,0,0,0,0,1,74.85,572.45,0,True,False,False,False,False,True,False,False,False,False,0.6706423581869987
1,0,0,1,32,1,0,0,0,0,0,0,0,0,20.5,696.8,0,False,True,False,True,False,False,True,False,True,False,0.008504924146509399
0,1,1,0,22,1,1,1,1,0,1,0,0,1,63.55,1381.8,0,False,False,False,False,False,False,True,True,False,False,0.1501120527406927
1,1,1,0,57,0,0,0,0,0,0,1,1,1,44.85,2572.95,1,False,False,False,False,False,True,False,False,False,True,0.48186510975963415
1,0,0,0,1,1,0,1,0,0,0,0,0,0,47.95,47.95,0,False,False,False,False,False,True,False,False,False,False,0.460203083962818
1,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1,False,False,False,False,False,True,False,False,False,False,0.6062137874333866
0,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,45.0,0,False,False,False,False,False,True,False,False,False,False,0.5594783150543086
1,0,0,0,24,1,0,0,0,0,1,1,1,1,96.0,2122.45,1,True,False,False,False,False,True,False,True,False,False,0.5419796622674193
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,False,True,False,False,False,False,False,False,False,False,0.3121169471524539
1,1,0,0,54,1,1,0,1,0,0,0,1,1,90.05,4931.8,0,True,False,False,False,False,True,False,False,False,True,0.38661421433470833
0,0,0,0,4,1,1,0,0,0,0,0,0,1,25.3,116.95,0,False,True,False,True,True,False,False,False,False,False,0.06997470635899207
1,0,1,1,65,1,1,1,0,1,1,1,1,0,108.65,6937.95,1,True,False,False,True,False,False,False,False,False,True,0.2506345136598527
0,0,1,0,56,1,1,0,0,0,0,0,0,0,24.3,1261.7,0,False,True,True,False,False,True,False,False,False,True,0.06749603837215895
1,0,0,0,45,1,0,1,0,1,0,1,1,1,75.95,3273.8,0,False,False,False,False,False,True,False,False,True,False,0.14297326103404412
0,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1415.85,0,False,True,False,True,True,False,False,False,False,True,0.0009417244851435669
1,0,1,0,59,1,0,1,1,1,0,1,0,0,66.4,3958.2,0,False,False,True,False,True,False,False,False,False,True,0.07583255956293802
1,0,0,0,69,0,0,0,1,1,0,0,0,1,35.75,2492.25,0,False,False,True,False,False,False,False,False,False,True,0.09132254994659776
1,0,0,0,19,1,0,0,0,0,0,0,0,0,18.8,279.2,0,False,True,True,False,False,False,True,True,False,False,0.013881860663973395
0,0,1,1,55,1,0,0,0,0,0,0,0,0,19.4,1083.0,0,False,True,False,True,True,False,False,False,False,True,0.016734607441461186
0,0,0,0,38,1,0,0,0,0,0,0,0,0,19.3,755.5,0,False,True,True,False,False,False,True,False,True,False,0.005367920385048956
1,0,0,0,10,1,0,0,0,0,0,0,0,1,45.55,402.6,1,False,False,False,False,False,True,False,False,False,False,0.4770729227411158
0,1,1,0,47,1,1,1,1,1,0,0,0,1,67.45,3252.0,0,False,False,False,False,True,False,False,False,True,False,0.1402814371597144
0,0,1,0,2,0,0,0,0,0,0,0,1,1,35.1,68.75,1,False,False,False,False,False,True,False,False,False,False,0.6850063301930915
1,0,0,0,1,1,0,0,0,0,0,0,0,0,46.2,46.2,1,False,False,False,False,True,False,False,False,False,False,0.544254298734241
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.15,45.15,1,False,False,False,False,False,True,False,False,False,False,0.5507631915859035
1,1,0,0,1,0,0,0,1,1,0,0,1,1,43.3,43.3,1,False,False,False,False,False,True,False,False,False,False,0.8316761851179078
1,0,1,1,46,1,0,0,0,0,0,0,0,1,20.1,936.85,0,False,True,False,True,False,False,True,False,True,False,0.0018152583559175929
0,1,0,0,38,1,0,1,1,0,0,0,0,1,57.15,2250.65,1,False,False,False,False,True,False,False,False,True,False,0.258264841066605
0,0,1,0,65,1,0,1,0,1,1,0,0,0,58.9,3857.1,0,False,False,False,True,True,False,False,False,False,True,0.02967587330383286
0,0,1,0,19,1,0,1,0,0,0,0,0,1,73.2,1441.1,1,True,False,False,False,False,True,False,True,False,False,0.49689906517832455
1,0,0,0,52,1,0,0,1,0,0,0,1,1,85.35,4338.6,1,True,False,False,False,False,True,False,False,False,True,0.4332263765493849
1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.45,1378.45,0,False,True,False,True,False,False,True,False,False,True,0.004729825785355751
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.95,45.95,1,False,False,False,False,False,False,True,False,False,False,0.49307309604077004
0,1,0,0,52,0,0,0,1,1,1,1,0,1,50.5,2566.3,0,False,False,False,False,False,True,False,False,False,True,0.1844951433965563
1,0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171.0,0,False,True,True,False,False,False,True,False,False,False,0.06734987229702469
0,1,1,0,26,1,0,0,0,1,0,0,1,0,60.7,1597.4,0,False,False,True,False,False,False,True,False,True,False,0.13362030791875673
1,1,0,0,48,1,1,0,1,0,0,1,1,1,99.0,4744.35,0,True,False,True,False,False,True,False,False,True,False,0.30674646709779707
0,0,1,1,64,1,1,1,0,0,1,1,1,1,104.4,6721.6,0,True,False,True,False,False,False,False,False,False,True,0.11795756949725217
0,0,0,0,3,1,0,0,1,0,0,1,0,0,83.75,247.25,1,True,False,False,False,False,True,False,False,False,False,0.556613381348483
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.05,44.05,0,False,False,False,False,False,False,False,False,False,False,0.4597686467853848
1,0,1,1,72,1,1,0,0,0,0,0,0,0,24.1,1734.65,0,False,True,False,True,True,False,False,False,False,True,0.0010843989387545533
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.55,45.55,0,False,False,False,False,False,False,True,False,False,False,0.518472702455402
0,0,1,1,51,1,1,1,1,0,0,0,1,1,93.8,4539.35,0,True,False,False,False,False,True,False,False,False,True,0.21424153716442199
0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.7,804.25,0,False,True,False,True,False,False,False,False,True,False,0.00282107923447427
0,0,1,1,72,1,0,1,1,1,0,1,0,1,70.65,5011.15,0,False,False,False,True,True,False,False,False,False,True,0.01324621825999873
0,0,1,0,43,1,1,1,1,0,1,1,1,0,86.45,3574.5,0,False,False,False,True,True,False,False,False,True,False,0.025989747063130886
1,0,1,0,72,1,1,1,1,1,1,1,1,1,114.1,8086.4,0,True,False,False,True,True,False,False,False,False,True,0.012422867727124422
1,0,1,0,47,1,1,0,0,0,0,1,1,1,95.2,4563.0,0,True,False,True,False,True,False,False,False,True,False,0.2273380711864316
1,0,0,0,72,1,1,1,1,1,1,1,1,0,88.55,6362.35,0,False,False,False,True,True,False,False,False,False,True,0.0021021482531913024
1,0,0,0,3,1,0,0,0,0,0,0,0,1,20.75,67.1,0,False,True,False,False,True,False,False,False,False,False,0.1595862368471939
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.05,70.05,1,True,False,False,False,False,True,False,False,False,False,0.8143011267506143
1,0,0,0,2,1,1,0,0,0,0,0,1,1,86.0,165.45,1,True,False,False,False,False,True,False,False,False,False,0.8326552607033271
1,0,0,0,26,0,0,1,1,0,0,0,1,1,44.65,1156.55,0,False,False,False,False,False,False,False,False,True,False,0.18838479889785925
1,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,0,False,False,False,False,False,False,True,False,True,False,0.07882688777973708
0,1,1,0,35,1,1,1,1,0,1,1,0,1,100.5,3653.35,1,True,False,False,False,False,False,False,False,True,False,0.2495555196984257
1,0,0,0,27,1,0,1,1,0,0,0,0,0,55.45,1477.65,0,False,False,True,False,False,False,False,False,True,False,0.043816039360954046
1,0,1,1,24,1,0,1,1,0,1,0,1,1,70.3,1706.45,0,False,False,False,False,True,False,False,True,False,False,0.08760976683476006
1,0,1,1,67,1,0,1,0,1,1,0,0,1,60.4,3953.7,0,False,False,False,True,False,False,False,False,False,True,0.011924930682176262
0,0,0,0,16,1,1,0,0,0,0,0,0,0,72.65,1194.3,1,True,False,False,False,False,True,False,True,False,False,0.4041335891543166
0,0,0,0,23,1,0,0,1,1,0,0,0,0,55.8,1327.85,0,False,False,True,False,False,False,False,True,False,False,0.08438643171245003
1,0,0,0,14,0,0,0,1,0,0,0,0,1,31.1,419.7,0,False,False,False,False,False,False,True,True,False,False,0.17324408831172264
0,0,1,1,1,1,0,0,0,0,0,0,0,1,21.0,21.0,1,False,True,False,False,False,True,False,False,False,False,0.3854715385280013
0,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1,False,False,False,False,False,False,True,False,False,False,0.5829587751039906
1,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,0,False,False,False,False,True,False,False,False,False,False,0.36010382828020204
1,0,0,1,16,1,1,1,1,0,0,0,1,1,69.1,1083.7,0,False,False,False,False,False,True,False,True,False,False,0.27386135918959764
0,0,1,0,46,0,0,0,0,0,0,1,1,1,43.95,2007.85,0,False,False,False,False,False,True,False,False,True,False,0.27841559111724296
1,0,0,1,68,1,1,1,1,0,1,1,1,1,86.5,5882.75,0,False,False,False,True,False,False,False,False,False,True,0.012674670221471798
1,0,0,0,38,1,1,1,1,1,1,0,0,0,69.95,2657.55,0,False,False,False,False,False,True,False,False,True,False,0.11814525506330835
1,1,1,0,30,1,0,0,1,0,0,0,0,1,50.4,1527.5,1,False,False,False,False,False,False,False,False,True,False,0.23936875806558638
0,1,0,0,5,1,0,0,0,0,0,0,1,0,78.95,378.4,1,True,False,False,False,False,True,False,False,False,False,0.6576957326831179
1,0,0,0,17,1,0,0,1,1,0,0,1,1,90.95,1612.2,0,True,False,False,False,True,False,False,True,False,False,0.38300560543842344
1,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,0,False,True,False,True,False,False,True,False,False,False,0.03160913877074506
0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.15,260.7,0,False,True,True,False,False,True,False,False,False,False,0.037577473284885386
1,0,1,1,72,1,1,1,1,1,1,1,1,1,90.6,6441.85,0,False,False,False,True,True,False,False,False,False,True,0.004175797999572421
1,0,0,0,3,1,0,0,0,0,0,1,1,1,92.0,266.8,0,True,False,False,False,False,True,False,False,False,False,0.7264241153373038
1,0,0,0,56,1,1,0,1,0,1,0,1,1,94.45,5124.6,1,True,False,False,False,False,True,False,False,False,True,0.31693110499361504
0,0,0,0,41,1,1,0,0,0,0,0,0,1,24.85,962.25,0,False,True,True,False,False,False,True,False,True,False,0.013745740767148214
1,0,0,0,40,0,0,0,1,0,1,0,0,0,36.0,1382.9,0,False,False,True,False,True,False,False,False,True,False,0.08633122032215546
0,0,0,0,7,1,0,1,1,0,1,1,1,1,78.5,571.05,0,False,False,False,False,False,True,False,False,False,False,0.29993928085664645
1,0,0,0,69,1,0,0,0,0,0,0,0,0,19.95,1399.35,0,False,True,False,True,True,False,False,False,False,True,0.003248836528790604
1,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,150.0,0,False,True,True,False,False,False,True,False,False,False,0.043924055269312874
0,0,1,1,5,0,0,0,1,0,0,0,0,1,30.5,167.2,0,False,False,False,False,False,True,False,False,False,False,0.30812683386181877
0,0,1,1,72,1,1,1,1,1,1,1,0,0,106.1,7657.4,0,True,False,False,True,True,False,False,False,False,True,0.026850248644777152
1,0,1,1,44,1,0,0,0,0,0,0,0,1,20.5,865.05,0,False,True,True,False,False,False,False,False,True,False,0.0060438403545866205
0,0,0,0,65,1,1,0,1,1,0,1,0,1,95.5,6153.85,0,True,False,True,False,False,True,False,False,False,True,0.24463799108024534
0,0,0,0,3,1,1,0,0,0,1,1,0,0,64.6,174.2,0,False,False,False,False,False,True,False,False,False,False,0.35409603440095766
1,0,0,0,24,1,0,0,0,0,1,0,0,1,51.1,1269.6,0,False,False,False,False,True,False,False,True,False,False,0.13204438672027044
0,0,0,0,44,1,1,0,1,1,0,0,0,1,84.8,3862.55,1,True,False,False,False,False,False,False,False,True,False,0.3390385556475215
0,1,1,0,72,1,1,1,1,1,1,1,1,0,89.1,6352.4,0,False,False,False,True,True,False,False,False,False,True,0.01514142141921002
1,0,0,0,24,1,0,1,0,0,1,0,0,0,54.95,1348.5,0,False,False,False,False,False,True,False,True,False,False,0.19787203930375916
1,0,0,0,1,1,0,0,0,1,0,0,0,0,50.9,50.9,1,False,False,False,False,False,False,True,False,False,False,0.5272714137987033
1,0,1,0,22,1,0,0,0,0,0,0,0,1,20.45,471.55,0,False,True,False,False,False,False,False,True,False,False,0.045725733405085
1,0,1,1,70,1,1,0,1,1,1,1,1,1,85.95,5931.75,0,False,False,False,True,True,False,False,False,False,True,0.00769524262847639
1,0,1,1,25,1,1,0,0,0,0,1,0,0,60.35,1404.65,0,False,False,False,False,False,True,False,False,True,False,0.14472753467252963
1,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,726.1,0,False,True,False,True,False,False,False,False,True,False,0.00406260254502844
0,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,0,True,False,False,False,False,False,False,True,False,False,0.30300117291648465
0,0,1,1,59,1,1,0,0,1,1,1,0,1,72.1,4194.85,0,False,False,False,True,False,False,False,False,False,True,0.01580170615422935
1,0,1,1,49,1,1,0,0,1,0,1,1,1,99.8,4872.45,1,True,False,False,False,False,True,False,False,False,True,0.52527453678081
1,0,1,1,47,1,1,0,0,1,1,1,1,1,107.35,5118.95,1,True,False,False,False,False,False,False,False,True,False,0.4540480464234344
0,0,1,1,31,1,0,0,0,0,0,0,0,1,19.55,658.95,1,False,True,False,False,False,False,True,False,True,False,0.18913119893328129
1,0,1,1,1,1,0,0,0,0,0,0,1,1,81.05,81.05,0,True,False,False,False,False,True,False,False,False,False,0.7223847806172274
1,0,0,0,3,1,0,0,0,0,0,0,0,1,20.5,76.95,0,False,True,False,False,False,True,False,False,False,False,0.12561453794679
0,0,1,0,53,1,1,0,1,1,1,1,1,1,111.8,5809.75,0,True,False,True,False,False,False,False,False,False,True,0.18292560433846078
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,False,True,False,False,False,False,True,False,False,False,0.35655739909174444
1,0,0,0,20,1,0,0,0,0,0,0,0,1,19.7,415.9,0,False,True,True,False,False,False,True,True,False,False,0.02330939472773259
0,0,0,0,3,1,0,1,1,0,0,0,0,1,79.1,246.5,1,True,False,False,False,False,True,False,False,False,False,0.5687100377842851
0,0,0,0,51,1,0,0,0,0,0,0,0,1,19.85,996.95,0,False,True,True,False,False,False,False,False,False,True,0.02380143361934083
0,0,1,0,51,1,0,1,1,0,1,0,0,1,60.5,3145.15,0,False,False,True,False,False,False,False,False,False,True,0.022686065519669372
0,0,1,1,13,1,0,0,0,0,0,0,0,0,19.55,265.3,0,False,True,False,True,False,False,True,True,False,False,0.010753953216225846
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,False,True,False,False,False,False,True,False,False,False,0.4460663965644803
1,0,0,1,1,1,0,0,0,0,0,0,0,1,21.05,21.05,0,False,True,False,False,False,False,True,False,False,False,0.31529201905124205
1,0,0,0,63,1,1,1,1,1,1,0,0,0,71.5,4576.3,0,False,False,True,False,False,True,False,False,False,True,0.041634224255942716
1,0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,0,False,False,False,False,False,False,True,False,False,False,0.39724176710684284
1,0,0,0,46,1,0,0,0,0,0,0,0,0,19.2,908.15,0,False,True,False,True,True,False,False,False,True,False,0.008333273061233397
1,0,0,0,1,1,1,0,0,0,0,0,0,1,49.8,49.8,0,False,False,False,False,True,False,False,False,False,False,0.5102501721594649
1,0,0,1,8,0,0,0,0,0,0,0,0,0,25.5,215.2,1,False,False,False,False,False,False,True,False,False,False,0.2852788230132961
0,0,1,1,71,1,0,0,0,0,0,0,0,0,20.5,1500.95,0,False,True,False,True,False,False,False,False,False,True,0.0013788662982946198
1,0,1,1,55,1,1,0,0,1,0,1,0,1,90.4,5099.15,0,True,False,False,False,True,False,False,False,False,True,0.20930293411489664
0,0,0,0,70,1,1,0,1,1,1,0,0,1,90.25,6385.95,0,True,False,True,False,False,False,False,False,False,True,0.08375646544560195
0,0,0,0,2,1,0,0,0,0,0,0,1,0,80.75,159.45,1,True,False,False,False,False,True,False,False,False,False,0.7433383049009596
1,0,1,1,67,1,1,1,0,0,1,1,1,0,104.6,6885.75,0,True,False,False,True,False,False,False,False,False,True,0.10362529268162626
1,0,1,0,65,1,1,0,1,0,0,1,0,1,91.85,5940.85,1,True,False,False,False,False,False,False,False,False,True,0.27516139509485144
1,0,1,0,14,1,0,0,0,1,0,0,0,0,50.2,668.85,0,False,False,False,False,True,False,False,True,False,False,0.13433943509073745
0,0,1,1,20,1,1,0,0,1,1,0,1,1,95.5,1916.2,0,True,False,False,False,False,False,False,True,False,False,0.31954197638425585
1,0,0,1,1,1,0,0,1,0,0,0,0,1,75.35,75.35,1,True,False,False,False,False,True,False,False,False,False,0.828276096621725
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.45,75.45,1,True,False,False,False,False,True,False,False,False,False,0.8725995529573587
0,0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,0,True,False,False,False,False,False,False,False,False,True,0.368350079410177
0,0,0,0,72,1,1,1,1,1,0,1,0,1,101.3,7261.25,0,True,False,False,True,False,False,False,False,False,True,0.043655855001725426
0,0,1,0,46,1,1,1,0,0,0,0,0,0,53.1,2459.8,0,False,False,False,False,False,True,False,False,True,False,0.13682895993657485
1,0,0,0,24,1,1,0,1,1,0,0,0,1,84.85,2048.8,0,True,False,False,False,False,False,False,True,False,False,0.3437343662723068
0,0,1,1,5,0,0,0,1,0,1,0,0,0,34.25,163.55,0,False,False,False,False,False,True,False,False,False,False,0.2448664082833211
0,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,0,True,False,False,False,True,False,False,False,True,False,0.23992313238816781
0,0,0,0,42,1,1,1,1,0,0,0,0,1,60.15,2421.6,0,False,False,True,False,False,False,False,False,True,False,0.05190488182307263
1,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,0,True,False,True,False,True,False,False,True,False,False,0.25857581582506467
1,0,0,0,8,1,0,0,0,0,0,0,0,0,70.7,553.4,0,True,False,False,False,False,False,False,False,False,False,0.42057757321463995
1,0,0,0,66,1,0,1,1,0,0,0,0,1,54.8,3465.7,0,False,False,True,False,False,False,True,False,False,True,0.03787183095770828
1,0,0,0,24,1,0,1,0,0,0,0,0,1,49.55,1210.4,1,False,False,False,False,False,False,False,True,False,False,0.20648750314697384
1,1,0,0,24,1,1,0,1,0,0,0,0,0,54.8,1291.3,0,False,False,False,False,True,False,False,True,False,False,0.16763721342039128
1,0,0,0,69,1,1,1,1,1,1,0,1,1,78.6,5356.45,1,False,False,True,False,True,False,False,False,False,True,0.22785699029070064
0,0,0,0,53,1,0,0,1,1,0,1,1,1,100.3,5200.8,0,True,False,True,False,False,False,True,False,False,True,0.23245791675358482
0,0,0,0,60,0,0,1,0,1,0,1,1,0,53.6,3237.05,0,False,False,False,True,False,True,False,False,False,True,0.12811444831753482
0,0,1,0,7,1,0,0,0,0,0,1,0,1,81.1,576.65,1,True,False,False,False,False,True,False,False,False,False,0.6923393086940939
0,0,0,0,20,1,0,0,0,0,0,0,0,1,19.35,433.75,0,False,True,True,False,True,False,False,True,False,False,0.03456402094489496
0,0,1,1,23,1,1,0,0,0,0,0,1,0,85.6,1868.4,0,True,False,False,False,False,True,False,True,False,False,0.3867014283921707
1,0,1,1,72,1,0,1,0,1,1,1,1,1,80.8,5728.55,0,False,False,False,True,False,True,False,False,False,True,0.04810383598475194
1,0,1,0,11,1,1,0,0,0,0,0,0,1,74.95,825.7,1,True,False,False,False,False,True,False,False,False,False,0.6511512442140706
1,0,0,0,21,1,0,0,0,0,0,0,0,0,19.6,390.4,0,False,True,False,True,False,False,True,True,False,False,0.015109809539862386
1,1,0,0,1,1,1,0,0,0,0,1,1,1,93.55,93.55,1,True,False,False,False,False,True,False,False,False,False,0.9323013772655075
1,1,0,0,31,1,1,0,1,0,0,1,0,1,90.7,2845.15,0,True,False,False,False,False,True,False,False,True,False,0.45031838800378954
0,0,0,0,57,1,0,0,1,1,1,1,0,0,69.75,3894.4,0,False,False,False,True,False,False,True,False,False,True,0.013324590347470687
0,0,1,1,45,1,0,0,0,0,0,0,0,1,20.0,886.4,0,False,True,False,True,False,False,False,False,True,False,0.004970221694981052
1,0,0,0,10,1,1,0,1,1,0,0,1,1,95.25,1021.55,0,True,False,False,False,False,True,False,False,False,False,0.7255086984778203
0,0,1,0,58,1,1,0,0,1,1,1,1,1,102.1,5885.4,1,True,False,False,False,True,False,False,False,False,True,0.30799066118824003
1,0,0,1,14,1,0,0,0,0,0,0,0,0,19.95,268.4,0,False,True,False,False,False,False,True,True,False,False,0.05377211250149424
1,0,1,0,27,1,1,1,0,0,1,1,1,0,80.85,2204.35,0,False,False,True,False,False,False,True,False,True,False,0.08051885476146378
0,0,1,1,14,1,1,0,1,0,0,0,1,1,90.9,1259.0,1,True,False,False,False,False,False,False,True,False,False,0.5591757874141047
0,0,1,1,12,0,0,0,1,0,0,0,0,0,29.2,309.1,1,False,False,False,False,False,False,True,False,False,False,0.2980381758821307
0,0,1,1,69,1,1,0,1,0,1,0,1,1,93.3,6398.05,0,True,False,False,True,False,False,False,False,False,True,0.053224935963435645
0,0,1,1,25,1,0,0,1,1,0,1,0,1,89.15,2257.75,1,True,False,False,False,False,False,False,False,True,False,0.3637089552983467
1,1,1,0,58,1,1,1,1,1,0,1,1,1,108.85,6287.25,1,True,False,True,False,False,True,False,False,False,True,0.33709367116323075
0,0,1,1,35,0,0,1,0,0,1,1,0,1,46.35,1662.05,0,False,False,False,True,True,False,False,False,True,False,0.021564615631329123
0,1,0,0,16,1,1,0,0,0,0,1,0,1,84.75,1350.15,1,True,False,False,False,False,True,False,True,False,False,0.6519387281078737
1,0,1,1,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,0,False,False,True,False,True,False,False,False,True,False,0.0904632664804737
0,0,0,0,17,1,0,0,1,0,0,1,0,1,83.55,1329.15,0,True,False,False,False,False,True,False,True,False,False,0.5591648186559796
0,0,1,1,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,False,False,False,False,False,True,False,False,False,False,0.6049693768154953
1,0,0,0,22,1,0,0,0,0,0,0,0,0,19.6,422.5,0,False,True,True,False,False,False,True,True,False,False,0.008510190284904373
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,1,True,False,False,False,False,True,False,False,False,False,0.8756920247892412
1,0,1,1,67,1,0,1,0,1,1,0,1,0,67.85,4627.65,0,False,False,False,True,False,False,True,False,False,True,0.007567082784780221
0,0,1,1,67,1,1,0,0,1,1,1,1,1,105.65,6717.9,0,True,False,False,True,False,False,False,False,False,True,0.09998048729120253
0,0,1,0,2,0,0,0,0,0,0,1,1,0,44.6,97.1,1,False,False,False,False,False,True,False,False,False,False,0.6171824402149394
1,0,0,0,23,1,1,0,0,0,0,0,0,1,74.95,1710.45,1,True,False,False,False,False,True,False,True,False,False,0.5166065723131817
0,1,0,0,9,1,0,0,0,1,0,0,0,0,75.5,637.4,0,True,False,False,False,True,False,False,False,False,False,0.39254717122544347
0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.15,117.95,0,False,True,False,False,False,False,True,False,False,False,0.1322693241394979
1,0,0,0,54,0,0,1,0,0,1,1,0,0,45.2,2460.55,0,False,False,False,True,True,False,False,False,False,True,0.027858717412673827
0,0,0,0,57,1,0,0,0,1,0,1,1,1,95.25,5464.65,1,True,False,False,True,False,True,False,False,False,True,0.28845994982226114
1,0,0,0,24,1,1,0,0,1,0,1,0,1,89.85,2165.05,1,True,False,False,False,False,False,True,True,False,False,0.43383042158330737
0,0,1,1,49,1,1,0,1,0,0,1,1,0,100.45,4941.8,1,True,False,True,False,False,False,True,False,False,True,0.2647044004766879
1,0,0,0,5,1,1,0,0,0,0,0,0,0,47.15,223.15,1,False,False,False,False,False,True,False,False,False,False,0.5332743505957189
1,0,0,0,2,1,0,0,0,0,0,0,1,1,80.2,181.1,1,True,False,False,False,False,True,False,False,False,False,0.7222644526879999
0,0,0,1,4,1,1,0,0,1,1,0,0,1,87.1,341.45,1,True,False,False,False,False,False,True,False,False,False,0.7556241139174611
1,0,1,1,70,1,1,1,1,1,1,1,0,1,79.25,5731.85,0,False,False,False,True,False,False,False,False,False,True,0.008614087483876195
1,0,0,0,5,1,1,0,0,0,0,0,0,1,75.9,357.75,1,True,False,False,False,False,False,False,False,False,False,0.7348828697694771
